Date,Close,High,Low,Open,Volume
4/18/2018 0:10,4.22,4.23,4.22,4.22,600
4/18/2018 0:11,4.22,4.225,4.22,4.22,800
4/18/2018 0:12,4.22,4.225,4.22,4.22,500
4/18/2018 0:13,4.22,4.22,4.22,4.22,600
4/18/2018 0:14,4.225,4.225,4.22,4.225,500
4/18/2018 0:15,4.225,4.225,4.22,4.22,800
4/18/2018 0:16,4.215,4.22,4.215,4.22,3325
4/18/2018 0:17,4.22,4.22,4.215,4.22,1500
4/18/2018 0:18,4.21,4.22,4.21,4.21,8941
4/18/2018 0:19,4.21,4.22,4.21,4.22,300
4/18/2018 0:20,4.195,4.21,4.19,4.21,7552
4/18/2018 0:21,4.2,4.2,4.19,4.195,1680
4/18/2018 0:22,4.2,4.2,4.19,4.2,4943
4/18/2018 0:23,4.195,4.2,4.19,4.2,500
4/18/2018 0:24,4.2,4.2,4.2,4.2,1200
4/18/2018 0:25,4.19,4.19,4.19,4.19,200
4/18/2018 0:26,4.1951,4.1999,4.1951,4.1999,600
4/18/2018 0:27,4.19,4.2,4.19,4.2,2810
4/18/2018 0:28,4.195,4.195,4.19,4.19,900
4/18/2018 0:29,4.19,4.1999,4.19,4.19,4500
4/18/2018 0:30,4.19,4.195,4.19,4.195,1200
4/18/2018 0:31,4.19,4.2,4.19,4.2,800
4/18/2018 0:32,4.19,4.2,4.19,4.19,1012
4/18/2018 0:33,4.19,4.19,4.19,4.19,400
4/18/2018 0:34,4.19,4.2,4.19,4.1901,661
4/18/2018 0:35,4.195,4.2,4.19,4.195,1300
4/18/2018 0:36,4.195,4.2,4.195,4.195,745
4/18/2018 0:37,4.195,4.2,4.195,4.195,989
4/18/2018 0:38,4.2,4.2,4.195,4.2,2816
4/18/2018 0:39,4.2,4.2,4.19,4.19,1068
4/18/2018 0:40,4.2,4.2,4.195,4.2,2000
4/18/2018 0:41,4.2199,4.22,4.2,4.2,2163
4/18/2018 0:42,4.22,4.22,4.22,4.22,200
4/18/2018 0:43,4.22,4.22,4.21,4.22,1308
4/18/2018 0:44,4.22,4.22,4.22,4.22,600
4/18/2018 0:45,4.22,4.22,4.22,4.22,1393
4/18/2018 0:46,4.22,4.22,4.22,4.22,1773
4/18/2018 0:47,4.23,4.23,4.22,4.22,5061
4/18/2018 0:48,4.23,4.23,4.2291,4.2291,1285
4/18/2018 0:49,4.225,4.23,4.22,4.23,1380
4/18/2018 0:50,4.225,4.23,4.22,4.23,7250
4/18/2018 0:51,4.21,4.22,4.21,4.22,220
4/18/2018 0:52,4.21,4.2199,4.21,4.2199,600
4/18/2018 0:53,4.2148,4.2148,4.21,4.21,400
4/18/2018 0:54,4.215,4.215,4.21,4.21,200
4/18/2018 0:55,4.215,4.2199,4.21,4.2199,3130
4/18/2018 0:56,4.21,4.22,4.21,4.21,3940
4/18/2018 0:57,4.21,4.21,4.21,4.21,200
4/18/2018 0:58,4.22,4.22,4.215,4.22,2090
4/18/2018 0:59,4.22,4.23,4.22,4.22,5641
4/18/2018 1:00,4.23,4.23,4.22,4.23,600
4/18/2018 1:01,4.2312,4.235,4.225,4.23,18156
4/18/2018 1:02,4.23,4.24,4.23,4.24,200
4/18/2018 1:03,4.24,4.24,4.24,4.24,300
4/18/2018 1:04,4.25,4.25,4.233,4.2399,5403
4/18/2018 1:05,4.25,4.25,4.25,4.25,500
4/18/2018 1:06,4.25,4.25,4.245,4.25,4975
4/18/2018 1:07,4.25,4.255,4.245,4.25,5900
4/18/2018 1:08,4.26,4.26,4.26,4.26,700
4/18/2018 1:09,4.25,4.27,4.25,4.26,5700
4/18/2018 1:10,4.2483,4.258,4.2483,4.258,12800
4/18/2018 1:11,4.24,4.24,4.24,4.24,100
4/18/2018 1:12,4.25,4.25,4.24,4.24,11005
4/18/2018 1:13,4.255,4.255,4.25,4.25,500
4/18/2018 1:14,4.26,4.26,4.25,4.26,1700
4/18/2018 1:15,4.26,4.26,4.26,4.26,1746
4/18/2018 1:16,4.26,4.26,4.26,4.26,400
4/18/2018 1:17,4.26,4.26,4.255,4.26,1074
4/18/2018 1:18,4.26,4.26,4.255,4.26,2200
4/18/2018 1:19,4.26,4.26,4.25,4.26,1544
4/18/2018 1:20,4.26,4.27,4.25,4.26,9948
4/18/2018 1:21,4.26,4.27,4.26,4.27,11233
4/18/2018 1:22,4.26,4.265,4.26,4.265,300
4/18/2018 1:23,4.26,4.265,4.26,4.265,1875
4/18/2018 1:24,4.26,4.265,4.26,4.26,3163
4/18/2018 1:25,4.26,4.27,4.26,4.26,12315
4/18/2018 1:26,4.265,4.27,4.26,4.26,2233
4/18/2018 1:27,4.25,4.265,4.25,4.26,13929
4/18/2018 1:28,4.245,4.26,4.24,4.25,16804
4/18/2018 1:29,4.255,4.255,4.24,4.245,22616
4/18/2018 1:30,4.26,4.26,4.25,4.255,54712
4/18/2018 19:00,4.27,4.27,4.27,4.27,8204
4/18/2018 19:01,4.27,4.28,4.27,4.2783,4100
4/18/2018 19:02,4.22,4.275,4.21,4.275,14831
4/18/2018 19:03,4.2101,4.229,4.2101,4.229,200
4/18/2018 19:04,4.21,4.22,4.21,4.22,500
4/18/2018 19:05,4.26,4.26,4.23,4.23,1900
4/18/2018 19:06,4.28,4.29,4.25,4.25,24400
4/18/2018 19:07,4.27,4.2999,4.27,4.2899,9434
4/18/2018 19:08,4.2636,4.27,4.25,4.25,1600
4/18/2018 19:09,4.26,4.26,4.26,4.26,6300
4/18/2018 19:10,4.22,4.25,4.21,4.25,3642
4/18/2018 19:11,4.211,4.2117,4.21,4.21,859
4/18/2018 19:12,4.25,4.25,4.23,4.23,1700
4/18/2018 19:13,4.2694,4.27,4.25,4.25,1100
4/18/2018 19:14,4.35,4.37,4.2773,4.2774,29946
4/18/2018 19:15,4.28,4.35,4.28,4.35,4910
4/18/2018 19:16,4.295,4.3,4.2899,4.29,3050
4/18/2018 19:17,4.3,4.32,4.29,4.29,3738
4/18/2018 19:18,4.29,4.31,4.29,4.3,2300
4/18/2018 19:19,4.32,4.32,4.29,4.29,3000
4/18/2018 19:20,4.33,4.33,4.32,4.32,1300
4/18/2018 19:21,4.32,4.3364,4.32,4.33,4000
4/18/2018 19:22,4.3299,4.33,4.3299,4.33,600
4/18/2018 19:23,4.33,4.339,4.31,4.3189,6600
4/18/2018 19:24,4.3108,4.33,4.31,4.322,615
4/18/2018 19:25,4.31,4.32,4.27,4.31,16899
4/18/2018 19:26,4.33,4.33,4.32,4.32,10066
4/18/2018 19:27,4.41,4.42,4.335,4.34,27819
4/18/2018 19:28,4.3958,4.4168,4.3958,4.4148,2308
4/18/2018 19:29,4.36,4.4,4.36,4.4,1431
4/18/2018 19:30,4.4,4.4,4.3712,4.3799,5700
4/18/2018 19:31,4.417,4.42,4.39,4.39,2200
4/18/2018 19:32,4.42,4.42,4.41,4.4101,11500
4/18/2018 19:33,4.3892,4.4076,4.3799,4.4076,4740
4/18/2018 19:34,4.37,4.37,4.36,4.37,2146
4/18/2018 19:35,4.3686,4.37,4.36,4.37,7500
4/18/2018 19:36,4.3599,4.3649,4.35,4.3649,1681
4/18/2018 19:37,4.35,4.35,4.35,4.35,100
4/18/2018 19:38,4.34,4.35,4.34,4.35,300
4/18/2018 19:39,4.33,4.33,4.33,4.33,100
4/18/2018 19:40,4.34,4.34,4.31,4.33,8116
4/18/2018 19:41,4.3594,4.3599,4.3594,4.3599,500
4/18/2018 19:43,4.345,4.35,4.345,4.35,1300
4/18/2018 19:44,4.34,4.34,4.34,4.34,200
4/18/2018 19:45,4.3167,4.34,4.3167,4.34,8770
4/18/2018 19:46,4.32,4.32,4.3199,4.3199,600
4/18/2018 19:47,4.37,4.38,4.32,4.32,17800
4/18/2018 19:48,4.3699,4.3699,4.366,4.366,300
4/18/2018 19:49,4.36,4.36,4.36,4.36,100
4/18/2018 19:50,4.3508,4.3508,4.3508,4.3508,563
4/18/2018 19:51,4.35,4.35,4.35,4.35,100
4/18/2018 19:52,4.34,4.341,4.34,4.341,3005
4/18/2018 19:53,4.35,4.35,4.35,4.35,3150
4/18/2018 19:54,4.36,4.37,4.36,4.36,2600
4/18/2018 19:55,4.39,4.39,4.35,4.35,9303
4/18/2018 19:56,4.38,4.38,4.38,4.38,100
4/18/2018 19:57,4.3751,4.3751,4.37,4.37,978
4/18/2018 19:58,4.38,4.38,4.38,4.38,100
4/18/2018 19:59,4.3799,4.3799,4.3799,4.3799,1400
4/18/2018 20:00,4.36,4.37,4.36,4.37,800
4/18/2018 20:01,4.37,4.37,4.36,4.36,2800
4/18/2018 20:03,4.37,4.37,4.37,4.37,200
4/18/2018 20:05,4.375,4.375,4.375,4.375,100
4/18/2018 20:06,4.3701,4.38,4.3701,4.3734,1822
4/18/2018 20:07,4.3766,4.3766,4.37,4.3751,1650
4/18/2018 20:08,4.38,4.38,4.38,4.38,400
4/18/2018 20:09,4.36,4.37,4.36,4.37,400
4/18/2018 20:10,4.3562,4.3562,4.3562,4.3562,1200
4/18/2018 20:11,4.35,4.35,4.35,4.35,300
4/18/2018 20:12,4.3599,4.3599,4.35,4.35,900
4/18/2018 20:13,4.35,4.35,4.35,4.35,6040
4/18/2018 20:14,4.34,4.3401,4.34,4.34,600
4/18/2018 20:15,4.34,4.34,4.34,4.34,100
4/18/2018 20:16,4.35,4.35,4.34,4.34,400
4/18/2018 20:17,4.3458,4.3458,4.34,4.34,2400
4/18/2018 20:18,4.34,4.34,4.34,4.34,200
4/18/2018 20:19,4.34,4.34,4.34,4.34,500
4/18/2018 20:20,4.34,4.34,4.34,4.34,10600
4/18/2018 20:21,4.34,4.34,4.34,4.34,100
4/18/2018 20:23,4.34,4.35,4.3313,4.34,7032
4/18/2018 20:25,4.3432,4.3432,4.3432,4.3432,800
4/18/2018 20:29,4.34,4.35,4.34,4.34,3200
4/18/2018 20:30,4.34,4.34,4.34,4.34,700
4/18/2018 20:31,4.34,4.34,4.34,4.34,1900
4/18/2018 20:33,4.33,4.33,4.33,4.33,100
4/18/2018 20:34,4.34,4.34,4.33,4.33,300
4/18/2018 20:35,4.33,4.33,4.33,4.33,100
4/18/2018 20:36,4.33,4.33,4.33,4.33,200
4/18/2018 20:37,4.3345,4.335,4.33,4.33,2340
4/18/2018 20:38,4.33,4.3301,4.33,4.3301,250
4/18/2018 20:39,4.33,4.33,4.33,4.33,800
4/18/2018 20:40,4.301,4.32,4.301,4.32,11350
4/18/2018 20:41,4.28,4.3,4.28,4.3,16229
4/18/2018 20:42,4.275,4.28,4.27,4.28,1100
4/18/2018 20:43,4.3295,4.3298,4.2732,4.2732,7740
4/18/2018 20:44,4.32,4.32,4.3,4.32,5975
4/18/2018 20:45,4.315,4.32,4.315,4.32,1100
4/18/2018 20:46,4.31,4.31,4.31,4.31,200
4/18/2018 20:48,4.31,4.31,4.3018,4.3018,1697
4/18/2018 20:49,4.28,4.305,4.28,4.305,16300
4/18/2018 20:50,4.2899,4.2899,4.2899,4.2899,250
4/18/2018 20:51,4.285,4.29,4.285,4.29,1000
4/18/2018 20:52,4.32,4.32,4.29,4.29,1800
4/18/2018 20:54,4.3,4.31,4.29,4.31,1600
4/18/2018 20:55,4.3,4.3,4.3,4.3,226
4/18/2018 20:58,4.26,4.295,4.251,4.2936,26947
4/18/2018 20:59,4.265,4.27,4.26,4.2625,3600
4/18/2018 21:00,4.2602,4.2602,4.26,4.26,505
4/18/2018 21:01,4.28,4.28,4.26,4.26,7515
4/18/2018 21:02,4.29,4.29,4.2868,4.29,1200
4/18/2018 21:03,4.29,4.29,4.29,4.29,700
4/18/2018 21:04,4.2528,4.29,4.25,4.29,5800
4/18/2018 21:05,4.26,4.26,4.2599,4.2599,200
4/18/2018 21:06,4.295,4.295,4.26,4.26,2600
4/18/2018 21:07,4.2738,4.29,4.27,4.29,1700
4/18/2018 21:11,4.27,4.27,4.27,4.27,200
4/18/2018 21:12,4.27,4.27,4.27,4.27,100
4/18/2018 21:13,4.28,4.28,4.27,4.27,1250
4/18/2018 21:14,4.2766,4.2766,4.2766,4.2766,1000
4/18/2018 21:15,4.25,4.27,4.25,4.27,1713
4/18/2018 21:16,4.25,4.25,4.25,4.25,200
4/18/2018 21:17,4.25,4.25,4.25,4.25,300
4/18/2018 21:18,4.25,4.26,4.25,4.26,2394
4/18/2018 21:19,4.24,4.26,4.24,4.26,3380
4/18/2018 21:20,4.25,4.25,4.2302,4.2302,2200
4/18/2018 21:22,4.25,4.25,4.25,4.25,200
4/18/2018 21:23,4.25,4.25,4.25,4.25,100
4/18/2018 21:25,4.2448,4.25,4.2448,4.25,2600
4/18/2018 21:27,4.24,4.2469,4.24,4.2469,2200
4/18/2018 21:28,4.23,4.23,4.23,4.23,200
4/18/2018 21:29,4.22,4.23,4.22,4.23,9676
4/18/2018 21:30,4.25,4.2592,4.23,4.23,4600
4/18/2018 21:31,4.26,4.26,4.26,4.26,800
4/18/2018 21:32,4.259,4.27,4.259,4.27,1200
4/18/2018 21:34,4.25,4.25,4.25,4.25,800
4/18/2018 21:36,4.2561,4.2561,4.2561,4.2561,200
4/18/2018 21:37,4.2501,4.2501,4.2501,4.2501,3300
4/18/2018 21:38,4.2566,4.2566,4.2566,4.2566,1000
4/18/2018 21:40,4.27,4.28,4.2581,4.259,4118
4/18/2018 21:41,4.25,4.26,4.25,4.26,2100
4/18/2018 21:42,4.256,4.256,4.256,4.256,186
4/18/2018 21:45,4.255,4.255,4.255,4.255,1000
4/18/2018 21:46,4.25,4.25,4.25,4.25,100
4/18/2018 21:47,4.2556,4.2589,4.255,4.2589,1750
4/18/2018 21:48,4.25,4.26,4.25,4.259,1400
4/18/2018 21:49,4.25,4.25,4.25,4.25,100
4/18/2018 21:50,4.25,4.2566,4.25,4.2566,1100
4/18/2018 21:51,4.25,4.2502,4.25,4.25,518
4/18/2018 21:52,4.25,4.25,4.25,4.25,100
4/18/2018 21:53,4.25,4.25,4.25,4.25,720
4/18/2018 21:54,4.25,4.25,4.25,4.25,100
4/18/2018 21:55,4.2542,4.2542,4.25,4.25,3300
4/18/2018 21:56,4.25,4.25,4.25,4.25,100
4/18/2018 21:57,4.25,4.255,4.25,4.255,200
4/18/2018 21:58,4.25,4.25,4.25,4.25,800
4/18/2018 21:59,4.2492,4.2492,4.2492,4.2492,100
4/18/2018 22:00,4.24,4.2452,4.24,4.24,1375
4/18/2018 22:01,4.2713,4.2713,4.25,4.25,13996
4/18/2018 22:02,4.275,4.29,4.27,4.29,1400
4/18/2018 22:03,4.28,4.28,4.2799,4.28,1970
4/18/2018 22:04,4.28,4.28,4.28,4.28,100
4/18/2018 22:05,4.275,4.275,4.275,4.275,300
4/18/2018 22:07,4.2766,4.28,4.2766,4.28,1600
4/18/2018 22:11,4.26,4.27,4.26,4.27,3300
4/18/2018 22:13,4.25,4.25,4.25,4.25,100
4/18/2018 22:14,4.25,4.25,4.25,4.25,100
4/18/2018 22:15,4.253,4.253,4.25,4.25,5100
4/18/2018 22:16,4.24,4.2517,4.24,4.2517,3700
4/18/2018 22:17,4.24,4.24,4.24,4.24,100
4/18/2018 22:19,4.245,4.245,4.24,4.24,200
4/18/2018 22:20,4.24,4.24,4.24,4.24,100
4/18/2018 22:21,4.24,4.24,4.24,4.24,100
4/18/2018 22:22,4.24,4.24,4.24,4.24,100
4/18/2018 22:23,4.23,4.24,4.23,4.24,4100
4/18/2018 22:24,4.24,4.24,4.23,4.23,3876
4/18/2018 22:25,4.2494,4.25,4.241,4.241,4630
4/18/2018 22:26,4.25,4.25,4.24,4.24,500
4/18/2018 22:27,4.26,4.26,4.25,4.25,1408
4/18/2018 22:28,4.2734,4.2734,4.2734,4.2734,2358
4/18/2018 22:32,4.2505,4.2707,4.24,4.27,17035
4/18/2018 22:34,4.26,4.26,4.26,4.26,100
4/18/2018 22:35,4.25,4.26,4.25,4.26,416
4/18/2018 22:36,4.26,4.26,4.2548,4.2548,350
4/18/2018 22:37,4.26,4.26,4.25,4.25,401
4/18/2018 22:38,4.26,4.26,4.25,4.25,500
4/18/2018 22:39,4.26,4.26,4.25,4.25,500
4/18/2018 22:40,4.25,4.25,4.25,4.25,100
4/18/2018 22:41,4.25,4.25,4.25,4.25,100
4/18/2018 22:43,4.25,4.25,4.25,4.25,500
4/18/2018 22:44,4.25,4.25,4.25,4.25,100
4/18/2018 22:45,4.25,4.25,4.25,4.25,100
4/18/2018 22:46,4.25,4.25,4.25,4.25,200
4/18/2018 22:47,4.25,4.25,4.25,4.25,500
4/18/2018 22:48,4.24,4.25,4.24,4.25,6433
4/18/2018 22:49,4.24,4.24,4.23,4.23,500
4/18/2018 22:50,4.25,4.255,4.24,4.24,4598
4/18/2018 22:51,4.25,4.25,4.25,4.25,100
4/18/2018 22:52,4.25,4.25,4.2467,4.2467,3200
4/18/2018 22:53,4.25,4.25,4.25,4.25,100
4/18/2018 22:55,4.23,4.24,4.23,4.24,2000
4/18/2018 22:56,4.21,4.23,4.21,4.23,20150
4/18/2018 22:57,4.21,4.219,4.21,4.219,1100
4/18/2018 22:58,4.21,4.215,4.21,4.215,300
4/18/2018 22:59,4.21,4.21,4.18,4.21,19147
4/18/2018 23:00,4.2149,4.2149,4.2149,4.2149,1500
4/18/2018 23:01,4.22,4.22,4.2192,4.2192,200
4/18/2018 23:02,4.22,4.22,4.22,4.22,200
4/18/2018 23:03,4.22,4.22,4.22,4.22,200
4/18/2018 23:04,4.22,4.22,4.22,4.22,1100
4/18/2018 23:05,4.22,4.22,4.22,4.22,200
4/18/2018 23:06,4.22,4.22,4.22,4.22,200
4/18/2018 23:07,4.22,4.22,4.21,4.21,1700
4/18/2018 23:08,4.24,4.24,4.2166,4.2166,2949
4/18/2018 23:09,4.2452,4.2452,4.24,4.24,1200
4/18/2018 23:11,4.2,4.24,4.2,4.24,6355
4/18/2018 23:12,4.2,4.205,4.2,4.205,200
4/18/2018 23:13,4.22,4.22,4.205,4.205,3500
4/18/2018 23:15,4.229,4.229,4.225,4.225,5100
4/18/2018 23:16,4.22,4.23,4.22,4.23,200
4/18/2018 23:17,4.225,4.225,4.225,4.225,500
4/18/2018 23:18,4.23,4.23,4.23,4.23,100
4/18/2018 23:19,4.235,4.239,4.229,4.23,3335
4/18/2018 23:20,4.21,4.23,4.2,4.23,5800
4/18/2018 23:21,4.21,4.21,4.21,4.21,200
4/18/2018 23:24,4.217,4.217,4.21,4.21,5100
4/18/2018 23:25,4.2,4.21,4.2,4.21,850
4/18/2018 23:26,4.19,4.195,4.19,4.19,5400
4/18/2018 23:27,4.2,4.2,4.18,4.19,7550
4/18/2018 23:28,4.205,4.2057,4.205,4.2057,2700
4/18/2018 23:29,4.2,4.2,4.2,4.2,300
4/18/2018 23:30,4.21,4.21,4.2,4.2,700
4/18/2018 23:31,4.21,4.21,4.205,4.205,200
4/18/2018 23:32,4.24,4.24,4.2099,4.21,5298
4/18/2018 23:34,4.2349,4.24,4.2349,4.24,700
4/18/2018 23:35,4.235,4.24,4.235,4.24,200
4/18/2018 23:36,4.24,4.24,4.24,4.24,100
4/18/2018 23:37,4.2399,4.2399,4.2399,4.2399,3000
4/18/2018 23:38,4.23,4.23,4.23,4.23,100
4/18/2018 23:40,4.22,4.23,4.22,4.23,1300
4/18/2018 23:41,4.23,4.23,4.229,4.229,2200
4/18/2018 23:42,4.25,4.25,4.23,4.23,3220
4/18/2018 23:43,4.25,4.25,4.25,4.25,100
4/18/2018 23:44,4.25,4.25,4.25,4.25,200
4/18/2018 23:46,4.24,4.24,4.24,4.24,300
4/18/2018 23:47,4.24,4.25,4.23,4.25,7190
4/18/2018 23:48,4.235,4.235,4.235,4.235,2500
4/18/2018 23:49,4.25,4.25,4.24,4.24,2160
4/18/2018 23:50,4.23,4.245,4.22,4.245,6000
4/18/2018 23:51,4.23,4.23,4.2239,4.2239,800
4/18/2018 23:52,4.235,4.235,4.235,4.235,100
4/18/2018 23:53,4.24,4.24,4.23,4.23,2900
4/18/2018 23:54,4.235,4.24,4.235,4.24,400
4/18/2018 23:56,4.23,4.23,4.23,4.23,500
4/18/2018 23:57,4.24,4.24,4.23,4.23,1200
4/18/2018 23:58,4.22,4.23,4.22,4.23,400
4/18/2018 23:59,4.25,4.25,4.23,4.23,400
4/19/2018 0:00,4.23,4.24,4.23,4.24,600
4/19/2018 0:01,4.24,4.24,4.22,4.22,1100
4/19/2018 0:02,4.24,4.24,4.24,4.24,200
4/19/2018 0:03,4.24,4.24,4.24,4.24,100
4/19/2018 0:06,4.23,4.23,4.23,4.23,200
4/19/2018 0:07,4.24,4.24,4.22,4.24,850
4/19/2018 0:08,4.23,4.23,4.23,4.23,400
4/19/2018 0:09,4.24,4.24,4.23,4.23,1600
4/19/2018 0:10,4.2497,4.2497,4.24,4.24,220
4/19/2018 0:11,4.2468,4.2468,4.24,4.24,350
4/19/2018 0:12,4.23,4.24,4.23,4.24,700
4/19/2018 0:13,4.22,4.23,4.22,4.23,500
4/19/2018 0:14,4.24,4.24,4.23,4.23,500
4/19/2018 0:15,4.23,4.23,4.23,4.23,100
4/19/2018 0:16,4.23,4.23,4.23,4.23,200
4/19/2018 0:17,4.23,4.23,4.22,4.22,1700
4/19/2018 0:18,4.24,4.24,4.23,4.23,600
4/19/2018 0:20,4.22,4.23,4.22,4.23,1095
4/19/2018 0:21,4.24,4.24,4.23,4.23,1100
4/19/2018 0:22,4.22,4.23,4.22,4.23,500
4/19/2018 0:23,4.225,4.229,4.22,4.229,1300
4/19/2018 0:24,4.22,4.22,4.22,4.22,100
4/19/2018 0:25,4.22,4.22,4.22,4.22,100
4/19/2018 0:26,4.23,4.23,4.23,4.23,1076
4/19/2018 0:27,4.23,4.23,4.23,4.23,300
4/19/2018 0:28,4.24,4.24,4.23,4.23,400
4/19/2018 0:29,4.23,4.24,4.23,4.24,700
4/19/2018 0:30,4.22,4.23,4.22,4.23,300
4/19/2018 0:32,4.23,4.23,4.23,4.23,200
4/19/2018 0:33,4.23,4.23,4.23,4.23,100
4/19/2018 0:34,4.225,4.225,4.225,4.225,100
4/19/2018 0:35,4.225,4.225,4.225,4.225,100
4/19/2018 0:36,4.23,4.23,4.23,4.23,100
4/19/2018 0:39,4.22,4.23,4.22,4.23,1400
4/19/2018 0:40,4.21,4.21,4.21,4.21,1000
4/19/2018 0:41,4.215,4.22,4.21,4.21,1500
4/19/2018 0:43,4.22,4.22,4.22,4.22,2099
4/19/2018 0:45,4.21,4.22,4.21,4.22,1000
4/19/2018 0:46,4.22,4.22,4.21,4.21,2200
4/19/2018 0:47,4.23,4.23,4.23,4.23,100
4/19/2018 0:48,4.23,4.23,4.23,4.23,100
4/19/2018 0:50,4.22,4.22,4.22,4.22,1000
4/19/2018 0:51,4.21,4.21,4.21,4.21,100
4/19/2018 0:52,4.21,4.21,4.21,4.21,2700
4/19/2018 0:55,4.19,4.2101,4.19,4.21,9608
4/19/2018 0:56,4.2,4.21,4.2,4.2,3072
4/19/2018 0:57,4.2,4.21,4.19,4.21,600
4/19/2018 0:58,4.21,4.21,4.2,4.2,2900
4/19/2018 0:59,4.21,4.21,4.21,4.21,200
4/19/2018 1:00,4.2,4.2,4.1994,4.2,3750
4/19/2018 1:01,4.21,4.21,4.1994,4.2,6800
4/19/2018 1:02,4.2,4.2,4.2,4.2,1000
4/19/2018 1:03,4.2,4.2,4.19,4.19,2100
4/19/2018 1:05,4.2,4.2,4.1968,4.1968,2200
4/19/2018 1:06,4.2,4.2,4.2,4.2,100
4/19/2018 1:07,4.21,4.21,4.2,4.2,7294
4/19/2018 1:08,4.22,4.22,4.2134,4.2134,1175
4/19/2018 1:09,4.23,4.23,4.2165,4.22,5250
4/19/2018 1:11,4.215,4.225,4.215,4.22,2300
4/19/2018 1:12,4.22,4.22,4.22,4.22,300
4/19/2018 1:14,4.22,4.22,4.215,4.22,2300
4/19/2018 1:15,4.22,4.22,4.215,4.22,2356
4/19/2018 1:16,4.235,4.25,4.22,4.22,9654
4/19/2018 1:17,4.22,4.24,4.22,4.235,4096
4/19/2018 1:18,4.225,4.23,4.22,4.22,6024
4/19/2018 1:19,4.23,4.23,4.22,4.22,1914
4/19/2018 1:20,4.23,4.23,4.22,4.22,10612
4/19/2018 1:21,4.24,4.24,4.23,4.23,6770
4/19/2018 1:22,4.25,4.25,4.24,4.24,6375
4/19/2018 1:23,4.25,4.25,4.245,4.25,2100
4/19/2018 1:24,4.25,4.25,4.24,4.25,12433
4/19/2018 1:25,4.24,4.25,4.24,4.25,10735
4/19/2018 1:26,4.24,4.24,4.23,4.23,2890
4/19/2018 1:27,4.24,4.24,4.23,4.24,3485
4/19/2018 1:28,4.24,4.24,4.23,4.231,17885
4/19/2018 1:29,4.24,4.245,4.231,4.24,29332
4/19/2018 1:30,4.25,4.25,4.2348,4.239,77596
4/19/2018 19:00,4.33,4.37,4.33,4.37,75288
4/19/2018 19:01,4.43,4.45,4.34,4.34,16680
4/19/2018 19:02,4.4629,4.47,4.42,4.439,15780
4/19/2018 19:03,4.465,4.47,4.45,4.47,7100
4/19/2018 19:04,4.416,4.465,4.37,4.465,25076
4/19/2018 19:05,4.43,4.44,4.42,4.44,10200
4/19/2018 19:06,4.49,4.49,4.44,4.4488,20344
4/19/2018 19:07,4.58,4.59,4.485,4.49,29705
4/19/2018 19:08,4.63,4.65,4.5801,4.5901,37836
4/19/2018 19:09,4.56,4.6497,4.55,4.63,36225
4/19/2018 19:10,4.569,4.59,4.56,4.59,8275
4/19/2018 19:11,4.58,4.58,4.575,4.575,2600
4/19/2018 19:12,4.58,4.6,4.57,4.58,18812
4/19/2018 19:13,4.5908,4.6,4.5798,4.5813,23660
4/19/2018 19:14,4.54,4.595,4.53,4.59,11486
4/19/2018 19:15,4.5,4.53,4.48,4.53,9774
4/19/2018 19:16,4.4728,4.5,4.4728,4.5,9342
4/19/2018 19:17,4.47,4.48,4.43,4.479,9610
4/19/2018 19:18,4.44,4.46,4.44,4.46,2300
4/19/2018 19:19,4.4678,4.4678,4.45,4.45,1282
4/19/2018 19:20,4.48,4.48,4.4633,4.4656,2000
4/19/2018 19:21,4.49,4.5,4.4799,4.48,8142
4/19/2018 19:22,4.5,4.5,4.489,4.489,2800
4/19/2018 19:23,4.494,4.5,4.494,4.499,4185
4/19/2018 19:24,4.47,4.495,4.47,4.495,3022
4/19/2018 19:25,4.455,4.4698,4.43,4.46,3219
4/19/2018 19:26,4.475,4.475,4.455,4.455,1100
4/19/2018 19:27,4.46,4.475,4.46,4.47,2200
4/19/2018 19:28,4.47,4.475,4.4333,4.46,55902
4/19/2018 19:29,4.47,4.47,4.4601,4.465,783
4/19/2018 19:30,4.469,4.48,4.4648,4.48,7101
4/19/2018 19:31,4.46,4.4668,4.46,4.4668,1431
4/19/2018 19:32,4.45,4.4687,4.45,4.46,2319
4/19/2018 19:33,4.43,4.45,4.43,4.45,4800
4/19/2018 19:34,4.4199,4.4299,4.415,4.4299,4250
4/19/2018 19:35,4.43,4.43,4.42,4.42,7197
4/19/2018 19:36,4.425,4.43,4.425,4.43,1912
4/19/2018 19:37,4.4275,4.43,4.4275,4.43,1454
4/19/2018 19:38,4.4258,4.43,4.425,4.43,10947
4/19/2018 19:39,4.425,4.43,4.425,4.43,1200
4/19/2018 19:40,4.415,4.425,4.41,4.42,3441
4/19/2018 19:41,4.415,4.415,4.41,4.41,600
4/19/2018 19:42,4.45,4.45,4.42,4.42,3200
4/19/2018 19:43,4.44,4.45,4.44,4.445,2439
4/19/2018 19:44,4.45,4.455,4.45,4.45,2453
4/19/2018 19:45,4.46,4.46,4.46,4.46,200
4/19/2018 19:46,4.4832,4.49,4.47,4.47,15403
4/19/2018 19:47,4.5,4.5,4.48,4.48,3257
4/19/2018 19:48,4.5,4.5,4.49,4.49,1400
4/19/2018 19:49,4.5,4.505,4.495,4.5,18574
